rownumber,business_id,city,stars,review_count,is_open,category,day_time,week_day,hourofday,checkins
5348,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Tue-5,Tue,5,3
5349,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Tue-6,Tue,6,0
5350,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Tue-7,Tue,7,0
5351,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Tue-8,Tue,8,1
5352,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Tue-9,Tue,9,0
5353,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-0,Wed,0,11
5354,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-1,Wed,1,3
5355,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-10,Wed,10,0
5356,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-11,Wed,11,0
5357,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-12,Wed,12,3
5358,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-13,Wed,13,0
5359,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-14,Wed,14,5
5360,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-15,Wed,15,5
5361,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-16,Wed,16,1
5362,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-17,Wed,17,4
5363,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-18,Wed,18,1
5364,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-19,Wed,19,9
5365,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-2,Wed,2,48
5366,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-20,Wed,20,1
5367,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-21,Wed,21,6
5368,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-22,Wed,22,3
5369,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-23,Wed,23,3
5370,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-3,Wed,3,11
5371,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-4,Wed,4,6
5372,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-5,Wed,5,0
5373,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-6,Wed,6,1
5374,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-7,Wed,7,0
5375,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-8,Wed,8,0
5376,_rQb4DXr4i-XOb3c_LOKdg,Las Vegas,4.5,36,0,Active Life,Wed-9,Wed,9,0
5377,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-0,Fri,0,0
5378,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-1,Fri,1,0
5379,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-10,Fri,10,0
5380,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-11,Fri,11,0
5381,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-12,Fri,12,0
5382,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-13,Fri,13,0
5383,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-14,Fri,14,0
5384,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-15,Fri,15,0
5385,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-16,Fri,16,0
5386,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-17,Fri,17,0
5387,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-18,Fri,18,0
5388,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-19,Fri,19,0
5389,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-2,Fri,2,0
5390,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-20,Fri,20,0
5391,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-21,Fri,21,0
5392,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-22,Fri,22,0
5393,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-23,Fri,23,0
5394,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-3,Fri,3,0
5395,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-4,Fri,4,0
5396,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-5,Fri,5,0
5397,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-6,Fri,6,0
5398,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-7,Fri,7,0
5399,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-8,Fri,8,0
5400,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Fri-9,Fri,9,0
5401,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-0,Mon,0,0
5402,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-1,Mon,1,0
5403,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-10,Mon,10,0
5404,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-11,Mon,11,0
5405,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-12,Mon,12,0
5406,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-13,Mon,13,0
5407,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-14,Mon,14,0
5408,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-15,Mon,15,0
5409,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-16,Mon,16,0
5410,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-17,Mon,17,0
5411,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-18,Mon,18,0
5412,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-19,Mon,19,0
5413,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-2,Mon,2,0
5414,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-20,Mon,20,0
5415,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-21,Mon,21,0
5416,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-22,Mon,22,0
5417,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-23,Mon,23,0
5418,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-3,Mon,3,0
5419,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-4,Mon,4,0
5420,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-5,Mon,5,0
5421,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-6,Mon,6,0
5422,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-7,Mon,7,0
5423,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-8,Mon,8,0
5424,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Mon-9,Mon,9,0
5425,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-0,Sat,0,0
5426,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-1,Sat,1,0
5427,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-10,Sat,10,0
5428,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-11,Sat,11,0
5429,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-12,Sat,12,0
5430,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-13,Sat,13,0
5431,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-14,Sat,14,0
5432,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-15,Sat,15,0
5433,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-16,Sat,16,0
5434,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-17,Sat,17,0
5435,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-18,Sat,18,0
5436,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-19,Sat,19,0
5437,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-2,Sat,2,0
5438,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-20,Sat,20,0
5439,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-21,Sat,21,0
5440,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-22,Sat,22,0
5441,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-23,Sat,23,0
5442,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-3,Sat,3,0
5443,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-4,Sat,4,0
5444,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-5,Sat,5,0
5445,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-6,Sat,6,0
5446,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-7,Sat,7,0
5447,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-8,Sat,8,0
5448,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sat-9,Sat,9,0
5449,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-0,Sun,0,0
5450,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-1,Sun,1,0
5451,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-10,Sun,10,0
5452,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-11,Sun,11,0
5453,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-12,Sun,12,0
5454,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-13,Sun,13,0
5455,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-14,Sun,14,0
5456,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-15,Sun,15,0
5457,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-16,Sun,16,0
5458,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-17,Sun,17,0
5459,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-18,Sun,18,0
5460,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-19,Sun,19,0
5461,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-2,Sun,2,0
5462,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-20,Sun,20,0
5463,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-21,Sun,21,0
5464,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-22,Sun,22,0
5465,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-23,Sun,23,0
5466,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-3,Sun,3,0
5467,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-4,Sun,4,0
5468,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-5,Sun,5,0
5469,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-6,Sun,6,0
5470,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-7,Sun,7,0
5471,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-8,Sun,8,0
5472,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Sun-9,Sun,9,0
5473,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-0,Thu,0,0
5474,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-1,Thu,1,0
5475,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-10,Thu,10,0
5476,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-11,Thu,11,0
5477,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-12,Thu,12,0
5478,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-13,Thu,13,0
5479,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-14,Thu,14,0
5480,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-15,Thu,15,0
5481,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-16,Thu,16,0
5482,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-17,Thu,17,0
5483,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-18,Thu,18,0
5484,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-19,Thu,19,0
5485,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-2,Thu,2,0
5486,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-20,Thu,20,0
5487,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-21,Thu,21,0
5488,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-22,Thu,22,0
5489,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-23,Thu,23,1
5490,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-3,Thu,3,0
5491,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-4,Thu,4,0
5492,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-5,Thu,5,0
5493,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-6,Thu,6,0
5494,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-7,Thu,7,0
5495,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-8,Thu,8,0
5496,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Thu-9,Thu,9,0
5497,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-0,Tue,0,0
5498,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-1,Tue,1,0
5499,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-10,Tue,10,0
5500,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-11,Tue,11,0
5501,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-12,Tue,12,0
5502,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-13,Tue,13,0
5503,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-14,Tue,14,0
5504,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-15,Tue,15,0
5505,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-16,Tue,16,0
5506,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-17,Tue,17,0
5507,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-18,Tue,18,0
5508,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-19,Tue,19,0
5509,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-2,Tue,2,0
5510,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-20,Tue,20,0
5511,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-21,Tue,21,0
5512,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-22,Tue,22,0
5513,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-23,Tue,23,0
5514,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-3,Tue,3,0
5515,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-4,Tue,4,0
5516,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-5,Tue,5,0
5517,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-6,Tue,6,0
5518,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-7,Tue,7,0
5519,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-8,Tue,8,0
5520,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Tue-9,Tue,9,0
5521,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-0,Wed,0,0
5522,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-1,Wed,1,0
5523,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-10,Wed,10,0
5524,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-11,Wed,11,0
5525,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-12,Wed,12,0
5526,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-13,Wed,13,0
5527,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-14,Wed,14,0
5528,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-15,Wed,15,0
5529,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-16,Wed,16,0
5530,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-17,Wed,17,0
5531,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-18,Wed,18,0
5532,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-19,Wed,19,0
5533,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-2,Wed,2,0
5534,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-20,Wed,20,0
5535,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-21,Wed,21,0
5536,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-22,Wed,22,0
5537,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-23,Wed,23,0
5538,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-3,Wed,3,0
5539,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-4,Wed,4,0
5540,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-5,Wed,5,0
5541,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-6,Wed,6,0
5542,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-7,Wed,7,0
5543,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-8,Wed,8,0
5544,_sNONlUn9cQpNiY1VXaeEQ,Phoenix,5,5,1,Home Services,Wed-9,Wed,9,0
5545,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-0,Fri,0,4
5546,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-1,Fri,1,3
5547,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-10,Fri,10,0
5548,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-11,Fri,11,0
5549,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-12,Fri,12,0
5550,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-13,Fri,13,0
5551,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-14,Fri,14,0
5552,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-15,Fri,15,0
5553,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-16,Fri,16,1
5554,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-17,Fri,17,1
5555,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-18,Fri,18,2
5556,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-19,Fri,19,1
5557,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-2,Fri,2,2
5558,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-20,Fri,20,0
5559,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-21,Fri,21,3
5560,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-22,Fri,22,3
5561,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-23,Fri,23,2
5562,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-3,Fri,3,1
5563,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-4,Fri,4,0
5564,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-5,Fri,5,0
5565,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-6,Fri,6,0
5566,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-7,Fri,7,0
5567,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-8,Fri,8,0
5568,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Fri-9,Fri,9,0
5569,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-0,Mon,0,0
5570,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-1,Mon,1,2
5571,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-10,Mon,10,0
5572,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-11,Mon,11,0
5573,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-12,Mon,12,0
5574,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-13,Mon,13,0
5575,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-14,Mon,14,1
5576,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-15,Mon,15,0
5577,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-16,Mon,16,0
5578,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-17,Mon,17,0
5579,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-18,Mon,18,0
5580,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-19,Mon,19,1
5581,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-2,Mon,2,0
5582,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-20,Mon,20,1
5583,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-21,Mon,21,2
5584,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-22,Mon,22,0
5585,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-23,Mon,23,1
5586,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-3,Mon,3,0
5587,_ucDskZqK5w1QHkoA_nlRw,Pittsburgh,4.5,140,1,Restaurants,Mon-4,Mon,4,1
